time,gaze_target,left.pupil_diameter_mm,right.pupil_diameter_mm
98.336,S24_C,3.3713230000000003,3.579163
98.359,S24_C,3.259796,3.46582
98.38,S24_C,3.3181,3.4596410000000004
98.404,S24_C,3.3340910000000004,3.484161
98.426,S24_C,3.373596,3.4564510000000004
98.447,S24_C,3.449753,3.522079
98.471,S24_C,3.544754,3.546631
98.493,S24_C,3.486603,3.5362400000000003
98.515,S24_C,3.517685,3.521484
98.538,S24_C,3.511658,3.471329
98.559,S24_C,3.5004120000000003,3.558807
98.579,S24_C,3.567642,3.509323
98.604,S24_C,3.500443,3.4300839999999995
98.623,S24_C,3.49205,3.416946
98.647,S24_C,3.541031,3.41127
98.669,S24_C,3.5601199999999995,3.441299
98.689,S24_C,3.547394,3.469543
98.711,S24_C,3.539246,3.476868
98.734,S24_C,3.5719300000000005,3.4982910000000005
98.755,S24_C,3.474228,3.447342
98.779,S24_C,3.465759,3.527664
98.799,S24_C,3.445786,3.436081
98.822,SM_Heizkörper3,3.624542,3.433578
98.843,S12_C,3.777756,3.543182
98.864,S13_C,3.707565,3.547791
98.888,S13_C,3.710175,3.5907440000000004
98.912,S13_C,3.719208,3.522552
98.935,S13_C,3.703247,3.544235
98.959,S13_C,3.725952,3.603363
98.981,S13_C,3.763794,3.608383
99.003,S13_C,3.72467,3.610306
99.026,S13_C,3.742432,3.674805
99.048,S13_C,3.740265,3.577652
99.07,S13_C,3.694336,3.611771
99.093,S13_C,3.613403,3.5349120000000003
99.113,S13_C,3.687485,3.596146
99.137,S13_C,3.647629,3.592331
99.161,S13_C,3.627792,3.633835
99.186,S13_C,3.619904,3.614868
99.204,S13_C,3.593597,3.630417
99.228,S13_C,3.650604,3.687637
99.25,S13_C,3.601074,3.607742
99.271,S13_C,3.670395,3.4440160000000004
99.298,S13_C,3.747879,3.612289
99.32,S13_C,3.768997,3.734772
99.345,S13_C,3.599457,3.661026
99.368,S13_C,3.44809,3.556366
99.397,SM_Heizkörper3,3.5015410000000005,3.530579
99.42,leftwall_3,3.3927,3.596146
99.441,table31,3.5463410000000004,3.783463
99.464,table32,3.614273,3.825455
99.487,S33_C,3.572433,3.740997
99.508,table32,3.599823,3.853485
99.53,table32,3.375961,3.979492
99.552,S32_C,3.612152,3.907486
99.575,table32,3.516663,3.90274
99.598,S33_C,3.562897,3.753464
99.621,S33_C,3.602493,3.661301
99.644,S34_C,3.582382,3.600174
99.667,S33_C,3.558029,3.669174
99.69,S34_C,3.553146,3.569778
99.712,S34_C,3.516953,3.633453
99.734,S34_C,3.5514980000000005,3.660049
99.756,S34_C,3.469986,3.567657
99.778,S34_C,3.4982300000000004,3.685104
99.801,S34_C,3.467194,3.715805000000002
99.823,S34_C,3.3571470000000003,3.599335
99.845,S34_C,3.584976,3.539963
99.87,S34_C,3.57016,3.519409
99.893,S34_C,3.559311,3.52742
99.915,S33_C,3.430756,3.534241
99.936,S33_C,3.500259,3.543594
99.96,S33_C,3.4566800000000004,3.579285
99.982,S33_C,3.503601,3.577286
100.004,S34_C,3.53331,3.513351
100.026,S34_C,3.52359,3.506699
100.051,S33_C,3.524506,3.498505
100.071,S33_C,3.527771,3.509109
100.095,S34_C,3.528671,3.5412449999999995
100.116,S33_C,3.541748,3.56926
100.138,S33_C,3.544968,3.567245
100.162,S34_C,3.545151,3.5692440000000003
100.182,S34_C,3.526764,3.569885
100.205,S34_C,3.544952,3.571671
100.227,S33_C,3.5252230000000004,3.5683290000000003
100.253,S33_C,3.472031,3.55452
100.276,S33_C,3.453857,3.547668
100.298,S33_C,3.411667,3.544571
100.321,S33_C,3.409439,3.4538269999999995
100.345,S33_C,3.4109800000000003,3.43103
100.368,S33_C,3.410507,3.427353
100.397,S33_C,3.44162,3.405411
100.419,table32,3.626785,3.375824
100.442,table32,3.408249,3.393097
100.463,table32,3.377243,3.370361
100.486,table32,3.389771,3.366653
100.508,table32,3.38269,3.347061
100.533,table32,3.38501,3.346115
100.553,table32,3.382889,3.3466190000000005
100.576,table32,3.398895,3.32196
100.599,table32,3.3857120000000003,3.319382
100.621,table32,3.340775,3.34816
100.645,table32,3.314133,3.303116
100.669,table32,3.295715,3.255859
100.69,table32,3.28334,3.272202
100.712,table32,3.283371,3.27475
100.735,table32,3.280182,3.26265
100.755,table32,3.2775730000000003,3.265991
100.779,table32,3.269333,3.263931
100.8,table32,3.264908,3.2517240000000003
100.821,table32,3.261703,3.248291
100.844,table32,3.249985,3.24498
100.866,table32,3.375397,3.262695
100.888,table32,3.234344,3.315521
100.911,table32,3.305038,3.313385
100.934,table32,3.247665,3.332764
100.957,table32,3.225433,3.318893
100.978,table32,3.225494,3.293793
101.001,table32,3.223419,3.294159
101.023,table32,3.221909,3.262711
101.045,table32,3.213516,3.249374
101.067,table32,3.184143,3.242142
101.088,table32,3.182648,3.228729
101.112,table32,3.155045,3.214355
101.133,table32,3.149124,3.19635
101.154,table32,3.138824,3.195587
101.178,table32,3.142853,3.194748
101.201,table32,3.123352,3.196472
101.223,table32,3.098694,3.173218
101.245,table32,3.098663,3.175705
101.269,table32,3.115921,3.17955
101.293,table32,3.128067,3.242401
101.314,table32,3.1362,3.238235
101.336,table32,3.134766,3.236725
101.359,table32,3.188782,3.181931
101.38,S34_C,3.365509,3.31604
101.402,S42_C,3.256424,3.485901
101.425,S42_C,3.304047,3.319183
101.445,table42,3.307297,3.292831
101.468,table42,3.3139800000000004,3.249359
101.489,S42_C,3.31337,3.389908
101.512,table42,3.177338,3.3674470000000003
101.535,table42,3.312607,3.340836
101.557,table42,3.363068,3.433914
101.577,table42,3.332199,3.4055480000000005
101.6,leftwall,3.112762,3.15416
101.622,S42_C,3.338058,3.18103
101.644,table41,3.363617,3.185287
101.666,table41,3.324951,3.264893
101.687,S42_C,3.31189,3.319061
101.71,table42,3.300217,3.318604
101.732,table42,3.293381,3.301315
101.753,table42,3.291748,3.3128050000000004
101.776,table41,3.292084,3.308914
101.797,S42_C,3.290649,3.3078
101.817,S42_C,3.296753,3.304306
101.84,S42_C,3.301682,3.301636
101.862,S42_C,3.166718,3.153961
101.884,table41,3.140533,3.075043
101.908,S34_C,3.148712,3.067444
101.932,SM_Heizkörper2_81,3.192749,3.0096130000000003
101.954,SM_Heizkörper2_81,3.022293,2.842926
101.978,SM_Heizkörper2_81,3.044327,3.073318
102.002,leftwall,3.102921,2.95816
102.024,SM_Heizkörper2_81,3.100403,2.870911
102.046,SM_Heizkörper2_81,3.0645290000000003,2.961746
102.069,SM_Heizkörper2_81,3.130066,2.943787
102.09,SM_Heizkörper2_81,3.108871,2.934067
102.113,SM_Heizkörper2_81,3.05336,2.908936
102.135,SM_Heizkörper2_81,3.07576,2.9450380000000003
102.158,SM_Heizkörper2_81,3.059235,3.07962
102.179,SM_Heizkörper2_81,3.082123,3.062958
102.202,SM_Heizkörper2_81,3.132919,3.0232240000000004
102.224,SM_Heizkörper2_81,3.102859,3.009125
102.246,leftwall,3.061523,3.046387
102.267,leftwall,2.731415,2.6030580000000003
102.334,window2,2.5667720000000003,2.977219
102.357,window2,2.987213,3.03006
102.377,window2,3.064697,3.029907
102.4,window2,3.088226,3.022507
102.422,window2,3.050461,3.0156560000000003
102.444,window2,3.131989,3.043594
102.467,window2,3.032471,3.004623
102.49,window2,3.113342,2.99321
102.512,window2,3.127014,3.06282
102.534,window2,3.067169,3.041992
102.556,window2,3.033768,2.985428
102.577,window2,3.1129,3.035172
102.599,window2,3.10347,2.863419
102.622,window2,3.024323,2.946487
102.643,leftwall_3,3.072647,3.0075380000000003
102.666,S24_C,3.109726,2.937042
102.686,S24_C,3.072937,2.970245
102.709,S24_C,3.153076,2.974197
102.732,S24_C,3.054123,2.966324
102.754,S24_C,3.1610720000000003,2.890137
102.776,S24_C,3.021332,2.913361
102.798,S24_C,3.027374,2.927216
102.82,S24_C,3.269165,2.761795
102.842,window1,3.191864,2.939941
102.864,window1,3.261475,2.846069
102.886,window1,3.180786,2.91951
102.909,window1,3.159485,2.917587
102.933,window1,3.063095,2.969803
102.954,window1,2.895355,2.960037
102.978,window1,2.867081,2.94136
103.001,window1,3.023117,2.892548
103.022,window1,3.056412,2.809631
103.045,window1,3.106857,2.889221
103.067,window1,3.0446470000000003,2.818939
103.09,window1,3.183334,2.875656
103.112,window1,3.155212,2.815628
103.133,window1,3.143509,2.786041
103.155,window1,3.169968,2.807648
103.178,window1,3.24295,2.884491
103.2,window1,3.131393,2.977051
103.221,window1,3.07901,2.855484
103.244,window1,2.889053,2.757141
103.266,window1,2.983566,2.78508
103.287,window1,3.096298,2.723541
103.309,window1,3.1497040000000003,2.909363
103.331,window1,3.098816,2.840622
103.352,window1,3.112854,2.92215
103.374,window1,3.090958,2.87326
103.395,window1,3.089493,2.879898
103.418,window1,3.076416,2.946976
103.441,window1,2.983017,2.911606
103.463,window1,3.041504,2.973495
103.485,window1,2.895432,2.948044
103.508,window1,2.92691,2.913361
103.529,window1,2.965652,2.936478
103.55,window1,2.97966,2.916824
103.573,window1,3.030975,2.978439
103.594,window1,2.952118,2.961227
103.617,window1,3.031723,2.898254
103.639,window1,3.066498,2.904312
103.661,window1,3.012451,2.905304
103.682,window1,2.973495,2.893921
103.705,window1,3.051193,2.907928
103.726,window1,2.995789,2.948639
103.749,window1,2.962952,2.993912
103.771,window1,2.973434,2.944153
103.793,window1,2.899551,2.972534
103.816,window1,2.955429,2.953598
103.838,window1,2.961304,2.939209
103.861,window1,2.970413,2.99324
103.883,window1,3.038025,2.832718
103.905,window1,3.039017,2.763245
104.038,SM_Blackboard_Schiene_low_99,3.497879,2.6643220000000003
104.061,Screen_95,3.199844,2.895828
104.083,CartoonTeacher,3.21109,2.9095
104.104,Screen_95,3.293655,2.937469
104.128,Screen_95,3.182495,2.947311
104.153,CartoonTeacher,2.885773,2.9814
104.172,CartoonTeacher,3.099289,2.9134830000000003
104.193,CartoonTeacher,3.156418,3.042877
104.215,CartoonTeacher,3.1698150000000003,3.028259
104.238,Screen_95,2.957977,2.903519
104.262,CartoonTeacher,3.008484,2.8775630000000003
104.285,CartoonTeacher,2.904465,2.849777
104.309,CartoonTeacher,2.790649,2.828049
104.332,CartoonTeacher,2.945618,2.939835
104.354,CartoonTeacher,2.9811400000000003,2.885529
104.377,CartoonTeacher,2.9896700000000003,2.864731
104.401,CartoonTeacher,3.052963,2.895584
104.422,CartoonTeacher,3.0065310000000003,3.030182
104.449,CartoonTeacher,3.095825,2.886917
104.482,CartoonTeacher,3.1116490000000003,2.83577
104.515,CartoonTeacher,3.110474,2.901672
104.549,CartoonTeacher,3.115494,2.937195
104.583,CartoonTeacher,3.013611,2.989609
104.615,CartoonTeacher,3.052032,2.953522
104.649,CartoonTeacher,3.029877,2.978561
104.682,CartoonTeacher,3.0534060000000003,2.9714810000000003
104.715,CartoonTeacher,3.0841220000000003,2.967468
104.748,CartoonTeacher,3.076874,2.969742
104.782,CartoonTeacher,3.070114,2.967575
104.815,CartoonTeacher,3.070587,2.968292
104.848,CartoonTeacher,3.072464,2.9692380000000003
104.882,CartoonTeacher,3.080521,2.967316
104.915,CartoonTeacher,3.09288,2.994308
104.948,CartoonTeacher,3.100159,2.968964
104.981,CartoonTeacher,3.108582,2.990707
105.015,CartoonTeacher,3.110123,3.041016
105.048,CartoonTeacher,3.108963,3.028351
105.081,CartoonTeacher,3.028564,3.024612
105.205,CartoonTeacher,3.190033,2.803955
105.229,CartoonTeacher,3.082138,3.074265
105.25,CartoonTeacher,3.0829470000000003,3.010956
105.271,CartoonTeacher,3.130203,3.0737
105.295,CartoonTeacher,3.1088560000000003,3.05275
105.315,CartoonTeacher,3.169205,3.037369
105.337,CartoonTeacher,3.149551,2.975372
105.361,CartoonTeacher,3.118637,2.975327
105.381,CartoonTeacher,3.137466,2.986679
105.404,CartoonTeacher,3.149353,2.994888
105.427,CartoonTeacher,3.150269,2.988495
105.448,CartoonTeacher,3.141373,3.000244
105.47,CartoonTeacher,3.177505,3.027771
105.495,CartoonTeacher,3.177307,3.048325
105.515,CartoonTeacher,3.175735,3.05777
105.537,CartoonTeacher,3.1756900000000003,3.083893
105.56,CartoonTeacher,3.17334,3.101898
105.582,CartoonTeacher,3.144943,3.109787
105.604,CartoonTeacher,3.148041,3.106552
105.628,CartoonTeacher,3.093277,3.097595
105.648,CartoonTeacher,3.06636,3.0975490000000003
105.671,CartoonTeacher,3.04982,3.031555
105.693,CartoonTeacher,3.132843,3.04071
105.716,CartoonTeacher,3.185318,3.077896
105.737,CartoonTeacher,3.077042,3.133621
105.761,CartoonTeacher,3.102783,3.0474240000000004
105.786,CartoonTeacher,3.134277,3.018631
105.809,CartoonTeacher,3.13533,3.016541
105.83,CartoonTeacher,3.133896,3.013855
105.853,CartoonTeacher,3.131683,3.008362
105.876,CartoonTeacher,3.1396330000000003,3.004181
105.898,CartoonTeacher,3.139603,3.003479
105.92,CartoonTeacher,3.113083,3.003189
105.942,CartoonTeacher,3.115555,3.003204
105.963,CartoonTeacher,3.116638,3.010651
105.985,CartoonTeacher,3.127899,3.006989
106.008,CartoonTeacher,3.116959,3.010513
106.028,CartoonTeacher,3.110519,3.006577
106.051,CartoonTeacher,3.116638,3.008514
106.075,CartoonTeacher,3.185242,3.0112
106.098,CartoonTeacher,3.193954,3.010361
106.119,CartoonTeacher,3.183578,3.0100860000000003
106.141,CartoonTeacher,3.180969,2.991699
106.163,CartoonTeacher,3.092316,2.981903
106.315,Screen_95,2.71579,2.208466
106.338,Screen_95,3.103333,3.014175
106.361,Screen_95,3.157242,3.065948
106.383,Screen_95,3.173996,2.940872
106.405,Screen_95,3.201324,2.955078
106.428,Screen_95,3.0942380000000003,3.048187
106.449,Screen_95,3.049576,3.131714
106.472,Screen_95,3.1009830000000003,3.1094060000000003
106.495,Screen_95,3.206131,3.186417
106.515,Screen_95,3.218292,3.166855
106.538,Screen_95,3.103378,3.233231
106.561,Screen_95,3.129807,3.205887
106.582,Screen_95,3.157684,3.17334
106.604,Screen_95,3.102142,3.165298
106.627,Screen_95,3.108902,3.173233
106.65,Screen_95,3.130646,3.174561
106.671,Screen_95,3.141296,3.199173
106.695,Screen_95,3.215714,3.282196
106.717,Screen_95,3.134811,3.2505040000000003
106.739,Screen_95,3.214676,3.290146
106.762,Screen_95,3.226074,3.2934879999999995
106.784,Screen_95,3.224884,3.292847
106.808,Screen_95,3.225616,3.280701
106.828,Screen_95,3.155884,3.256607
106.851,Screen_95,3.282104,3.252579
106.874,CartoonTeacher,3.3149870000000004,3.268967
106.896,CartoonTeacher,3.286179,3.057281
106.918,CartoonTeacher,3.252014,3.136261
106.941,CartoonTeacher,3.000351,3.076324
106.963,CartoonTeacher,3.159164,3.096222
106.986,CartoonTeacher,3.0975490000000003,3.136002
107.008,CartoonTeacher,3.141586,3.1278080000000004
107.099,CartoonTeacher,2.94931,2.497406
107.119,CartoonTeacher,3.049866,3.087418
107.141,CartoonTeacher,3.139908,3.06839
107.161,CartoonTeacher,3.042023,3.075836
107.18,CartoonTeacher,3.271774,3.158234
107.203,FrontWall,3.170074,3.189804
107.226,Screen_95,3.180725,3.184235
107.247,Screen_95,3.270218,3.209641
107.27,Screen_95,3.237152,3.161301
107.292,Screen_95,3.3164519999999995,3.203415
107.314,Screen_95,3.234741,3.177689
107.337,Screen_95,3.23822,3.148834
107.359,Screen_95,3.271286,3.17485
107.381,Screen_95,3.316895,3.16246
107.403,Screen_95,3.311142,3.160431
107.425,FrontWall,3.406143,3.144196
107.448,FrontWall,3.413635,3.167892
107.47,FrontWall,3.378052,3.161835
107.492,FrontWall,3.375046,3.151077
107.514,FrontWall,3.3954470000000003,3.195999
107.536,FrontWall,3.338974,3.147873
107.559,FrontWall,3.348434,3.105896
107.581,FrontWall,3.420578,3.184662
107.603,FrontWall,3.400024,3.22789
107.625,FrontWall,3.408981,3.243271
107.648,FrontWall,3.4098050000000004,3.235703
107.67,FrontWall,3.407852,3.2816620000000003
107.693,FrontWall,3.395233,3.344528
107.715,FrontWall,3.411377,3.227371
107.736,FrontWall,3.296707,3.306854
107.76,FrontWall,3.3885650000000003,3.3076480000000004
107.782,FrontWall,3.3498690000000004,3.304993
107.803,FrontWall,3.2927089999999994,3.518539
107.827,CartoonTeacher,3.300568,3.327271
107.848,FrontWall,3.3569949999999995,3.328796
107.871,FrontWall,3.259872,3.242081
107.895,FrontWall,3.206528,3.375748
107.918,S14_C,3.197678,3.438797
107.942,fronttestobject,3.39624,3.575775
107.966,S13_C,3.40947,3.542099
107.994,S13_C,3.509094,3.429047
108.016,S13_C,3.539627,3.432983
108.038,S13_C,3.254532,3.439423
108.061,S13_C,3.228561,3.28476
108.085,S13_C,3.087524,3.368103
108.115,S13_C,3.196609,3.437042
108.148,S13_C,3.21109,3.47081
108.182,S13_C,3.1589810000000003,3.384033
108.214,S13_C,3.1012880000000003,3.4182589999999995
108.248,S13_C,3.169281,3.35289
108.282,S13_C,3.12471,3.404495
108.314,S13_C,3.325867,3.408936
108.348,S13_C,3.164581,3.401596
108.381,S13_C,3.228546,3.328293
108.414,S13_C,3.213531,3.313644
108.448,S13_C,3.197983,3.3309330000000004
108.482,S13_C,3.225677,3.210907
108.516,FrontWall,3.5017400000000003,3.396271
108.681,Screen_95,3.582336,3.047195
108.714,FrontWall,3.48288,3.276581
108.747,Screen_95,3.561111,3.4180300000000003
108.781,Screen_95,3.4344330000000003,3.4135440000000004
108.814,Screen_95,3.3992,3.4469300000000005
108.837,Screen_95,3.380234,3.474457
108.859,Screen_95,3.372665,3.4149480000000003
108.882,Screen_95,3.21077,3.5242160000000005
108.904,Screen_95,3.4181980000000003,3.487076
108.926,Screen_95,3.39296,3.511078
108.949,Screen_95,3.496185,3.464523
108.971,Screen_95,3.305649,3.4956970000000003
108.993,Screen_95,3.476334,3.316895
109.014,Screen_95,3.424164,3.327835
109.037,Screen_95,3.288147,3.3799589999999995
109.059,CartoonTeacher,3.4137120000000003,3.4370730000000003
109.082,CartoonTeacher,3.3927,3.303085
109.106,CartoonTeacher,3.4091949999999995,3.35405
109.126,CartoonTeacher,3.364868,3.4700620000000004
109.148,CartoonTeacher,3.402679,3.43428
109.171,CartoonTeacher,3.4604800000000004,3.422607
109.192,CartoonTeacher,3.404037,3.261475
109.215,CartoonTeacher,3.422012,3.397079
109.237,CartoonTeacher,3.360489,3.38829
109.259,CartoonTeacher,3.427322,3.436539
109.281,CartoonTeacher,3.375671,3.409988
109.304,CartoonTeacher,3.3522190000000003,3.335114
109.326,CartoonTeacher,3.459686,3.4480440000000003
109.348,CartoonTeacher,3.387711,3.3820339999999995
109.371,CartoonTeacher,3.3418730000000005,3.39151
109.393,CartoonTeacher,3.357239,3.366165
109.416,CartoonTeacher,3.330719,3.40947
109.439,CartoonTeacher,3.3433839999999995,3.384949
109.46,CartoonTeacher,3.280807,3.308609
109.483,CartoonTeacher,3.328934,3.3327480000000005
109.505,CartoonTeacher,3.2916260000000004,3.368881
109.528,CartoonTeacher,3.3314510000000004,3.246307
109.55,CartoonTeacher,3.3374330000000003,3.314911
109.575,CartoonTeacher,3.272308,3.359344
109.597,CartoonTeacher,3.277725,3.3487089999999995
109.618,CartoonTeacher,3.307922,3.362518
109.641,CartoonTeacher,3.309097,3.364838
109.662,CartoonTeacher,3.3261870000000004,3.372528
109.684,CartoonTeacher,3.320602,3.365402
109.707,CartoonTeacher,3.317383,3.377762
109.728,CartoonTeacher,3.317368,3.372833
109.75,CartoonTeacher,3.364227,3.3737790000000003
109.771,CartoonTeacher,3.41333,3.387482
109.793,CartoonTeacher,3.382217,3.3829800000000003
109.814,CartoonTeacher,3.4621120000000003,3.343903
109.836,CartoonTeacher,3.310257,3.394226
109.859,CartoonTeacher,3.426071,3.413086
109.882,CartoonTeacher,3.4377440000000004,3.414154
109.903,CartoonTeacher,3.381561,3.4232940000000003
109.924,CartoonTeacher,3.417618,3.330963
109.947,CartoonTeacher,3.3499449999999995,3.361206
109.969,CartoonTeacher,3.3909300000000004,3.369965
109.992,CartoonTeacher,3.425003,3.417084
110.014,CartoonTeacher,3.4300230000000003,3.4355010000000004
110.037,CartoonTeacher,3.430695,3.449097
110.058,CartoonTeacher,3.430893,3.448135
110.08,CartoonTeacher,3.431656,3.445587
110.103,CartoonTeacher,3.4315800000000003,3.43634
110.125,CartoonTeacher,3.438187,3.436035
110.148,CartoonTeacher,3.442337,3.435211
110.169,CartoonTeacher,3.470749,3.4402160000000004
110.192,CartoonTeacher,3.471024,3.4426730000000005
110.214,CartoonTeacher,3.4833830000000003,3.450104
110.236,CartoonTeacher,3.472992,3.463333
110.259,CartoonTeacher,3.488052,3.465286
110.281,CartoonTeacher,3.486221,3.5030980000000005
110.304,CartoonTeacher,3.494507,3.482468
110.325,CartoonTeacher,3.494522,3.4935910000000003
110.347,CartoonTeacher,3.495773,3.4804230000000005
110.369,CartoonTeacher,3.495499,3.493439
110.391,CartoonTeacher,3.480255,3.4748080000000003
110.414,CartoonTeacher,3.4848480000000004,3.471054
110.436,CartoonTeacher,3.485428,3.471573
110.458,CartoonTeacher,3.4957580000000004,3.47493
110.48,CartoonTeacher,3.516479,3.3782650000000003
110.503,Screen_95,3.4416050000000005,3.577164
110.526,Screen_95,3.645493,3.585632
110.549,Screen_95,3.794739,3.626755
110.571,S16_C,3.634918,3.714767
110.592,S16_C,3.844452,3.712341
110.617,S16_C,3.829788,3.610641
110.665,S16_C,3.798737000000002,3.700348
110.687,S16_C,3.618454,3.682709
110.709,S16_C,3.680054,3.570068
110.737,S16_C,3.619812000000002,3.548447
110.77,S16_C,3.544724,3.4916690000000004
110.803,S16_C,3.462646,3.55838
110.836,Screen_95,2.962982,3.394684
110.903,SM_Blackboard_Schiene_low_99,3.3847660000000004,3.596481
110.937,S14_C,3.4456330000000004,3.595428
110.969,S14_C,3.37439,3.876785
111.004,S14_C,3.344406,3.714828
