"","participant","time_point","trans_dur","Source","Target"
"429","001",77.975,0.0440000000000111,"rightwall1","FrontWall"
"430","001",78.019,0.0219999999999914,"FrontWall","frontcabin"
"431","001",78.041,0.0210000000000008,"frontcabin","empty"
"432","001",78.084,0.0219999999999914,"empty","FrontWall"
"433","001",78.106,0.0220000000000056,"FrontWall","rightwall1"
"434","001",78.128,0.0229999999999961,"rightwall1","empty"
"435","001",78.151,0.0230000000000103,"empty","frontcabin"
"436","001",78.197,0.0210000000000008,"frontcabin","empty"
"437","001",78.283,0.0240000000000009,"empty","rightwall2"
"438","001",78.307,0.0210000000000008,"rightwall2","empty"
"439","001",78.328,0.0229999999999961,"empty","frontcabin"
"440","001",79.04,0.0219999999999914,"frontcabin","rightwall1"
"441","001",79.062,0.0220000000000056,"rightwall1","empty"
"442","001",79.084,0.0229999999999961,"empty","S16_C"
"443","001",79.649,0.0330000000000013,"S16_C","Screen_95"
"444","001",79.848,0.034000000000006,"Screen_95","CartoonTeacher"
"445","001",79.882,0.0330000000000013,"CartoonTeacher","Screen_95"
"446","001",79.948,0.0350000000000108,"Screen_95","CartoonTeacher"
"447","001",79.983,0.0339999999999918,"CartoonTeacher","Screen_95"
"448","001",80.049,0.032999999999987,"Screen_95","CartoonTeacher"
"449","001",80.293,0.0229999999999961,"CartoonTeacher","Screen_95"
"450","001",80.316,0.0219999999999914,"Screen_95","CartoonTeacher"
"451","001",80.739,0.0889999999999986,"CartoonTeacher","Screen_95"
"452","001",80.916,0.0229999999999961,"Screen_95","CartoonTeacher"
"453","001",81.638,0.0339999999999918,"CartoonTeacher","Screen_95"
"454","001",82.104,0.0229999999999961,"Screen_95","FrontWall"
"455","001",82.127,0.0220000000000056,"FrontWall","frontdoor_5"
"456","001",82.149,0.0229999999999961,"frontdoor_5","frontcabin"
"457","001",83.127,0.0220000000000056,"frontcabin","table14"
"458","001",83.306,0.0210000000000008,"table14","FloorFront"
"459","001",83.46,0.0240000000000009,"FloorFront","chair16"
"460","001",83.484,0.0200000000000102,"chair16","table13"
"461","001",83.504,0.0229999999999961,"table13","FloorFront"
"462","001",83.571,0.0220000000000056,"FloorFront","table13"
"463","001",83.593,0.0219999999999914,"table13","FloorFront"
"464","001",83.638,0.0229999999999961,"FloorFront","table14"
"465","001",83.661,0.0210000000000008,"table14","table13"
"466","001",83.682,0.0240000000000009,"table13","FloorRightSide"
"467","001",83.729,0.0220000000000056,"FloorRightSide","table14"
"468","001",83.751,0.0229999999999961,"table14","chair16"
"469","001",83.774,0.0229999999999961,"chair16","FloorRightSide"
"470","001",83.797,0.0289999999999964,"FloorRightSide","table23"
"471","001",84.126,0.0339999999999918,"table23","FloorRightSide"
"472","001",84.16,0.034000000000006,"FloorRightSide","chair15"
"473","001",84.36,0.0330000000000013,"chair15","FloorFront"
"474","001",84.46,0.0350000000000108,"FloorFront","chair15"
"475","001",84.495,0.0319999999999965,"chair15","FloorFront"
"476","001",84.547,0.0229999999999961,"FloorFront","table13"
"477","001",84.616,0.0220000000000056,"table13","FloorFront"
"478","001",84.659,0.0229999999999961,"FloorFront","table13"
"479","001",84.726,0.0220000000000056,"table13","FloorFront"
"480","001",84.925,0.0229999999999961,"FloorFront","table13"
"481","001",84.97,0.0229999999999961,"table13","CartoonTeacher"
"482","001",85.083,0.0210000000000008,"CartoonTeacher","FrontWall"
"483","001",85.219,0.0440000000000111,"FrontWall","CartoonTeacher"
"484","001",85.287,0.0210000000000008,"CartoonTeacher","FrontWall"
"485","001",85.308,0.0229999999999961,"FrontWall","CartoonTeacher"
"486","001",85.331,0.0219999999999914,"CartoonTeacher","FrontWall"
"487","001",85.583,0.0229999999999961,"FrontWall","Screen_95"
"488","001",85.606,0.0230000000000103,"Screen_95","FrontWall"
"489","001",86.155,0.0210000000000008,"FrontWall","Screen_95"
"490","001",86.418,0.0229999999999961,"Screen_95","CartoonTeacher"
"491","001",86.613,0.0229999999999961,"CartoonTeacher","Screen_95"
"492","001",86.636,0.0200000000000102,"Screen_95","CartoonTeacher"
"493","001",86.746,0.0220000000000056,"CartoonTeacher","Screen_95"
"494","001",86.791,0.0210000000000008,"Screen_95","CartoonTeacher"
"495","001",86.835,0.0220000000000056,"CartoonTeacher","Screen_95"
"496","001",87.056,0.0220000000000056,"Screen_95","CartoonTeacher"
"497","001",87.746,0.0220000000000056,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"498","001",88.878,0.0220000000000056,"SM_Blackboard_Tafel_unten_low_101","Screen_95"
"499","001",88.9,0.132999999999996,"Screen_95","CartoonTeacher"
"500","001",90.417,0.0219999999999914,"CartoonTeacher","Screen_95"
"501","001",90.439,0.0230000000000103,"Screen_95","CartoonTeacher"
"502","001",92.554,0.0339999999999918,"CartoonTeacher","Screen_95"
"503","001",93.165,0.0219999999999914,"Screen_95","CartoonTeacher"
"504","001",93.277,0.0220000000000056,"CartoonTeacher","Screen_95"
"505","001",93.299,0.0209999999999866,"Screen_95","CartoonTeacher"
"506","001",93.502,0.0210000000000008,"CartoonTeacher","Screen_95"
"507","001",93.546,0.0219999999999914,"Screen_95","CartoonTeacher"
"508","001",94.053,0.0229999999999961,"CartoonTeacher","Screen_95"
"509","001",94.122,0.0210000000000008,"Screen_95","CartoonTeacher"
"510","001",95.498,0.0219999999999914,"CartoonTeacher","Screen_95"
"511","001",95.8,0.0319999999999965,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"512","001",95.865,0.034000000000006,"SM_Blackboard_Tafel_unten_low_101","leftwall_5"
"513","001",95.998,0.0319999999999965,"leftwall_5","leftwall"
"514","001",96.03,0.0339999999999918,"leftwall","window1"
"515","001",96.165,0.032999999999987,"window1","leftwall"
"516","001",96.198,0.0330000000000013,"leftwall","window1"
"517","001",97.158,0.0210000000000008,"window1","leftwall"
"518","001",97.202,0.0229999999999961,"leftwall","S14_C"
"519","001",97.225,0.0900000000000034,"S14_C","SM_Blackboard_Schiene_low_99"
"520","001",97.315,0.0210000000000008,"SM_Blackboard_Schiene_low_99","FrontWall"
"521","001",97.336,0.0240000000000009,"FrontWall","Screen_95"
"522","001",97.447,0.0219999999999914,"Screen_95","CartoonTeacher"
"523","001",97.578,0.0219999999999914,"CartoonTeacher","Screen_95"
"524","001",97.6,0.0220000000000056,"Screen_95","CartoonTeacher"
"525","001",97.796,0.0899999999999892,"CartoonTeacher","FloorFront"
"526","001",97.886,0.0220000000000056,"FloorFront","ceiling_front"
"527","001",97.908,0.0210000000000008,"ceiling_front","window1"
"528","001",97.975,0.0210000000000008,"window1","S24_C"
"529","001",97.996,0.0240000000000009,"S24_C","window1"
"530","001",98.107,0.0229999999999961,"window1","S24_C"
"531","001",98.799,0.0229999999999961,"S24_C","SM_Heizkörper3"
"532","001",98.822,0.0210000000000008,"SM_Heizkörper3","S12_C"
"533","001",98.843,0.0210000000000008,"S12_C","S13_C"
"534","001",99.368,0.0290000000000106,"S13_C","SM_Heizkörper3"
"535","001",99.397,0.0229999999999961,"SM_Heizkörper3","leftwall_3"
"536","001",99.42,0.0210000000000008,"leftwall_3","table31"
"537","001",99.441,0.0229999999999961,"table31","table32"
"538","001",99.464,0.0229999999999961,"table32","S33_C"
"539","001",99.487,0.0210000000000008,"S33_C","table32"
"540","001",99.53,0.0220000000000056,"table32","S32_C"
"541","001",99.552,0.0229999999999961,"S32_C","table32"
"542","001",99.575,0.0229999999999961,"table32","S33_C"
"543","001",99.621,0.0230000000000103,"S33_C","S34_C"
"544","001",99.644,0.0229999999999961,"S34_C","S33_C"
"545","001",99.667,0.0229999999999961,"S33_C","S34_C"
"546","001",99.893,0.0220000000000056,"S34_C","S33_C"
"547","001",99.982,0.0220000000000056,"S33_C","S34_C"
"548","001",100.026,0.0250000000000057,"S34_C","S33_C"
"549","001",100.071,0.0240000000000009,"S33_C","S34_C"
"550","001",100.095,0.0210000000000008,"S34_C","S33_C"
"551","001",100.138,0.0240000000000009,"S33_C","S34_C"
"552","001",100.205,0.0220000000000056,"S34_C","S33_C"
"553","001",100.397,0.0219999999999914,"S33_C","table32"
"554","001",101.359,0.0210000000000008,"table32","S34_C"
"555","001",101.38,0.0220000000000056,"S34_C","S42_C"
"556","001",101.425,0.019999999999996,"S42_C","table42"
"557","001",101.468,0.0210000000000008,"table42","S42_C"
"558","001",101.489,0.0229999999999961,"S42_C","table42"
"559","001",101.577,0.0229999999999961,"table42","leftwall"
"560","001",101.6,0.0220000000000056,"leftwall","S42_C"
"561","001",101.622,0.0220000000000056,"S42_C","table41"
"562","001",101.666,0.0210000000000008,"table41","S42_C"
"563","001",101.687,0.0229999999999961,"S42_C","table42"
"564","001",101.753,0.0229999999999961,"table42","table41"
"565","001",101.776,0.0210000000000008,"table41","S42_C"
"566","001",101.862,0.0220000000000056,"S42_C","table41"
"567","001",101.884,0.0240000000000009,"table41","S34_C"
"568","001",101.908,0.0240000000000009,"S34_C","SM_Heizkörper2_81"
"569","001",101.978,0.0240000000000009,"SM_Heizkörper2_81","leftwall"
"570","001",102.002,0.0220000000000056,"leftwall","SM_Heizkörper2_81"
"571","001",102.224,0.0219999999999914,"SM_Heizkörper2_81","leftwall"
"572","001",102.267,0.0670000000000073,"leftwall","window2"
"573","001",102.622,0.0210000000000008,"window2","leftwall_3"
"574","001",102.643,0.0229999999999961,"leftwall_3","S24_C"
"575","001",102.82,0.0220000000000056,"S24_C","window1"
"576","001",103.905,0.132999999999996,"window1","SM_Blackboard_Schiene_low_99"
"577","001",104.038,0.0230000000000103,"SM_Blackboard_Schiene_low_99","Screen_95"
"578","001",104.061,0.0219999999999914,"Screen_95","CartoonTeacher"
"579","001",104.083,0.0210000000000008,"CartoonTeacher","Screen_95"
"580","001",104.128,0.0250000000000057,"Screen_95","CartoonTeacher"
"581","001",104.215,0.0229999999999961,"CartoonTeacher","Screen_95"
"582","001",104.238,0.0240000000000009,"Screen_95","CartoonTeacher"
"583","001",106.163,0.152000000000001,"CartoonTeacher","Screen_95"
"584","001",106.851,0.0229999999999961,"Screen_95","CartoonTeacher"
"585","001",107.18,0.0229999999999961,"CartoonTeacher","FrontWall"
"586","001",107.203,0.0229999999999961,"FrontWall","Screen_95"
"587","001",107.403,0.0219999999999914,"Screen_95","FrontWall"
"588","001",107.803,0.0240000000000009,"FrontWall","CartoonTeacher"
"589","001",107.827,0.0210000000000008,"CartoonTeacher","FrontWall"
"590","001",107.895,0.0230000000000103,"FrontWall","S14_C"
"591","001",107.918,0.0239999999999867,"S14_C","fronttestobject"
"592","001",107.942,0.0240000000000009,"fronttestobject","S13_C"
"593","001",108.482,0.034000000000006,"S13_C","FrontWall"
"594","001",108.516,0.164999999999992,"FrontWall","Screen_95"
"595","001",108.681,0.0330000000000013,"Screen_95","FrontWall"
"596","001",108.714,0.0330000000000013,"FrontWall","Screen_95"
"597","001",109.037,0.0219999999999914,"Screen_95","CartoonTeacher"
"598","001",110.48,0.0229999999999961,"CartoonTeacher","Screen_95"
"599","001",110.549,0.0219999999999914,"Screen_95","S16_C"
"600","001",110.803,0.0330000000000013,"S16_C","Screen_95"
"601","001",110.836,0.0670000000000073,"Screen_95","SM_Blackboard_Schiene_low_99"
"602","001",110.903,0.0339999999999918,"SM_Blackboard_Schiene_low_99","S14_C"
"603","001",111.103,0.0320000000000107,"S14_C","S13_C"
"604","001",111.169,0.0330000000000013,"S13_C","window1"
"605","001",111.202,0.034000000000006,"window1","S13_C"
"606","001",111.303,0.0330000000000013,"S13_C","window1"
"607","001",111.369,0.034000000000006,"window1","S13_C"
"608","001",111.403,0.0330000000000013,"S13_C","window1"
"609","001",111.436,0.0349999999999966,"window1","S13_C"
"610","001",111.471,0.0870000000000033,"S13_C","FloorFront"
"611","001",111.558,0.0229999999999961,"FloorFront","FrontWall"
"612","001",111.581,0.0210000000000008,"FrontWall","Screen_95"
"613","001",111.669,0.0229999999999961,"Screen_95","CartoonTeacher"
"614","001",111.736,0.0229999999999961,"CartoonTeacher","Screen_95"
"615","001",111.759,0.0220000000000056,"Screen_95","CartoonTeacher"
"616","001",111.781,0.0210000000000008,"CartoonTeacher","Screen_95"
"617","001",111.802,0.0229999999999961,"Screen_95","CartoonTeacher"
"618","001",112.03,0.0210000000000008,"CartoonTeacher","Screen_95"
"619","001",112.69,0.0229999999999961,"Screen_95","FrontWall"
"620","001",112.713,0.0220000000000056,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"621","001",112.735,0.0229999999999961,"SM_Blackboard_Tafel_unten_low_101","S14_C"
"622","001",112.758,0.0220000000000056,"S14_C","S13_C"
"623","001",112.802,0.0229999999999961,"S13_C","S14_C"
"624","001",112.869,0.0229999999999961,"S14_C","S13_C"
"625","001",112.892,0.0200000000000102,"S13_C","S14_C"
"626","001",112.912,0.0229999999999961,"S14_C","S13_C"
"627","001",113.141,0.132999999999996,"S13_C","Screen_95"
"628","001",113.274,0.0240000000000009,"Screen_95","S16_C"
"629","001",113.601,0.0210000000000008,"S16_C","Screen_95"
"630","001",113.622,0.0240000000000009,"Screen_95","S16_C"
"631","001",114.78,0.0210000000000008,"S16_C","Screen_95"
"632","001",114.868,0.0220000000000056,"Screen_95","CartoonTeacher"
"633","001",114.89,0.0220000000000056,"CartoonTeacher","Screen_95"
"634","001",115.744,0.0330000000000013,"Screen_95","CartoonTeacher"
"635","001",116.834,0.0240000000000009,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"636","001",116.881,0.0240000000000009,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"637","001",116.929,0.0210000000000008,"SM_Blackboard_Schiene_low_99","FrontWall"
"638","001",117.033,0.0339999999999918,"FrontWall","leftwall_5"
"639","001",117.067,0.0330000000000013,"leftwall_5","FrontWall"
"640","001",117.1,0.0330000000000013,"FrontWall","leftwall_5"
"641","001",117.2,0.0339999999999918,"leftwall_5","S14_C"
"642","001",117.234,0.0330000000000013,"S14_C","leftwall_5"
"643","001",117.334,0.0330000000000013,"leftwall_5","leftwall"
"644","001",117.367,0.0330000000000013,"leftwall","leftwall_5"
"645","001",117.4,0.0330000000000013,"leftwall_5","SM_Blackboard_Tafel_unten_low_101"
"646","001",119.278,0.0319999999999965,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"647","001",119.31,0.0330000000000013,"FrontWall","CartoonTeacher"
"648","001",123.264,0.0200000000000102,"CartoonTeacher","Screen_95"
"649","001",123.284,0.0229999999999961,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"650","001",123.33,0.0210000000000008,"SM_Blackboard_Tafel_unten_low_101","leftwall_5"
"651","001",123.507,0.0219999999999914,"leftwall_5","leftwall"
"652","001",123.529,0.0220000000000056,"leftwall","window1"
"653","001",126.251,0.0219999999999914,"window1","S13_C"
"654","001",126.639,0.0330000000000013,"S13_C","window1"
"655","001",126.706,0.0339999999999918,"window1","S13_C"
"656","001",126.74,0.0330000000000013,"S13_C","S12_C"
"657","001",126.773,0.0330000000000013,"S12_C","window1"
"658","001",127.073,0.0330000000000013,"window1","S24_C"
"659","001",127.207,0.0310000000000059,"S24_C","leftwall"
"660","001",127.238,0.034000000000006,"leftwall","leftwall_3"
"661","001",127.306,0.0229999999999961,"leftwall_3","window1"
"662","001",127.329,0.0210000000000008,"window1","leftwall_3"
"663","001",127.395,0.0230000000000103,"leftwall_3","leftwall"
"664","001",127.418,0.0219999999999914,"leftwall","leftwall_3"
"665","001",127.44,0.0220000000000056,"leftwall_3","leftwall"
"666","001",127.462,0.0229999999999961,"leftwall","leftwall_3"
"667","001",127.64,0.0220000000000056,"leftwall_3","S22_C"
"668","001",127.707,0.0240000000000009,"S22_C","S24_C"
"669","001",127.986,0.0249999999999915,"S24_C","S22_C"
"670","001",128.011,0.0219999999999914,"S22_C","S24_C"
"671","001",128.195,0.132000000000005,"S24_C","window1"
"672","001",128.327,0.0339999999999918,"window1","leftwall"
"673","001",128.361,0.0330000000000155,"leftwall","S14_C"
"674","001",128.593,0.0330000000000155,"S14_C","FrontWall"
"675","001",128.86,0.032999999999987,"FrontWall","CartoonTeacher"
"676","001",128.926,0.0330000000000155,"CartoonTeacher","FrontWall"
"677","001",129.049,0.0219999999999914,"FrontWall","CartoonTeacher"
"678","001",129.141,0.0200000000000102,"CartoonTeacher","FrontWall"
"679","001",129.184,0.0440000000000111,"FrontWall","S14_C"
"680","001",129.228,0.0199999999999818,"S14_C","S12_C"
"681","001",129.271,0.0220000000000198,"S12_C","chair13"
"682","001",129.293,0.0219999999999914,"chair13","table11"
"683","001",129.315,0.0229999999999961,"table11","S12_C"
"684","001",129.338,0.0220000000000198,"S12_C","S13_C"
"685","001",129.36,0.0229999999999961,"S13_C","S12_C"
"686","001",129.383,0.0240000000000009,"S12_C","S13_C"
"687","001",129.407,0.0240000000000009,"S13_C","S12_C"
"688","001",129.454,0.0229999999999961,"S12_C","S13_C"
"689","001",129.699,0.0209999999999866,"S13_C","leftwall"
"690","001",129.72,0.021000000000015,"leftwall","S13_C"
"691","001",129.741,0.0219999999999914,"S13_C","leftwall"
"692","001",129.94,0.0200000000000102,"leftwall","S13_C"
"693","001",130.812,0.025999999999982,"S13_C","S12_C"
"694","001",130.838,0.0330000000000155,"S12_C","window1"
"695","001",130.871,0.032999999999987,"window1","S24_C"
"696","001",130.904,0.0339999999999918,"S24_C","window1"
"697","001",130.938,0.0330000000000155,"window1","S24_C"
"698","001",132.264,0.0229999999999961,"S24_C","leftwall_3"
"699","001",132.287,0.0240000000000009,"leftwall_3","leftwall"
"700","001",132.311,0.0250000000000057,"leftwall","leftwall_3"
"701","001",132.336,0.0199999999999818,"leftwall_3","leftwall"
"702","001",132.356,0.0219999999999914,"leftwall","leftwall_3"
"703","001",132.488,0.0240000000000009,"leftwall_3","SM_Heizkörper2_81"
"704","001",132.512,0.0200000000000102,"SM_Heizkörper2_81","table31"
"705","001",132.555,0.0219999999999914,"table31","SM_Heizkörper2_81"
"706","001",132.577,0.021000000000015,"SM_Heizkörper2_81","table31"
"707","001",132.621,0.0209999999999866,"table31","SM_Heizkörper2_81"
"708","001",132.663,0.0229999999999961,"SM_Heizkörper2_81","table32"
"709","001",132.994,0.0219999999999914,"table32","S33_C"
"710","001",133.063,0.0240000000000009,"S33_C","table32"
"711","001",133.156,0.0219999999999914,"table32","S34_C"
"712","001",133.202,0.0200000000000102,"S34_C","table32"
"713","001",133.78,0.0339999999999918,"table32","FloorLeftSide"
"714","001",133.814,0.0330000000000155,"FloorLeftSide","S32_C"
"715","001",133.847,0.032999999999987,"S32_C","FloorLeftSide"
"716","001",133.88,0.0330000000000155,"FloorLeftSide","chair32"
"717","001",133.913,0.032999999999987,"chair32","table32"
"718","001",134.047,0.0330000000000155,"table32","chair32"
